v293r5_design_dobb -- the observer's model b, every world.  R5 = Kp 1.2, notch Q1, Kv 6e-4 rc .03, DOB .8, Ki .3 flat unless named.

======================================================================================================================================================
WORLD mode (b .0006, J 1e-4) | hold NEED x1.0
  cfg                            v | T1 dist |e| .5 1 2 s, rms  | T2 rise ov rms     | T3 pkpk | T5 rms e, pk rate, dwells, max|e| | T7 t50 t90 ov pk-rate past     | T8 mode-rms bursts max|e|hold ov rms-e damp
  R4-flown                      19 | 0.135 0.086 0.006 0.062    | 0.65 +0.18 0.357  |   0.34  | 0.054    3.5  0 0.108          | 0.57 0.66 +0.14   8.2 +0.19     |  2.82  1 0.059 +0.007 0.402 0.55
  R4-flown                      26 | 0.164 0.078 0.001 0.073    | 0.65 +0.11 0.351  |   0.16  | 0.058    3.6  0 0.116          | 0.59 0.71 +0.15   5.2 +0.14     |  2.21  0 0.080 +0.003 0.413 0.44
  R5 dobb ident                  6 | 0.028 0.009 0.003 0.012    | 0.71 +0.07 0.358  |   1.38  | 0.037   15.0  1 0.063          | 0.49 0.58 +0.20  57.0 +2.36     | 13.26  2 0.083 +0.033 0.485 0.52
  R5 dobb ident                  8 | 0.044 0.012 0.007 0.019    | 0.69 +0.14 0.355  |   1.09  | 0.037   10.1  1 0.070          | 0.51 0.58 +0.22  36.2 +1.45     |  7.41  2 0.072 +0.029 0.453 0.50
  R5 dobb ident                 12 | 0.062 0.011 0.007 0.024    | 0.69 +0.04 0.354  |   0.59  | 0.043    5.8  1 0.078          | 0.51 0.57 +0.19  20.1 +0.59     |  9.33  5 0.209 +0.030 0.506 0.58
  R5 dobb ident                 19 | 0.092 0.007 0.012 0.040    | 0.66 +0.04 0.350  |   0.55  | 0.040    3.8  0 0.095          | 0.55 0.61 +0.24  10.2 +0.35     |  5.62  0 0.117 +0.047 0.464 0.48
  R5 dobb ident                 26 | 0.047 0.015 0.012 0.048    | 0.66 +0.03 0.346  |   0.24  | 0.038    3.2  0 0.100          | 0.56 0.61 +0.27   6.9 +0.24     |  4.06  0 0.154 +0.033 0.448 0.48
  R5 dobb .0006                  6 | 0.029 0.015 0.005 0.014    | 0.69 +0.25 0.358  |   1.83  | 0.030   15.4  1 0.063          | 0.49 0.57 +0.29  58.7 +3.43     |  7.55  3 0.332 +0.133 0.385 0.52
  R5 dobb .0006                  8 | 0.046 0.017 0.010 0.021    | 0.68 +0.31 0.360  |   1.37  | 0.031   10.3  1 0.070          | 0.51 0.58 +0.29  36.8 +1.93     |  5.89  3 0.323 +0.129 0.367 0.55
  R5 dobb .0006                 12 | 0.069 0.020 0.019 0.030    | 0.66 +0.31 0.354  |   0.96  | 0.033    6.0  1 0.078          | 0.51 0.57 +0.30  20.5 +0.93     |  5.18  4 0.399 +0.160 0.353 0.53
  R5 dobb .0006                 19 | 0.121 0.013 0.030 0.048    | 0.64 +0.25 0.352  |   0.53  | 0.038    3.8  0 0.095          | 0.55 0.61 +0.36  10.2 +0.51     |  3.64  1 0.277 +0.111 0.357 0.50
  R5 dobb .0006                 26 | 0.133 0.009 0.016 0.056    | 0.63 +0.17 0.346  |   0.25  | 0.033    3.5  0 0.100          | 0.56 0.61 +0.43   6.9 +0.38     |  2.76  0 0.206 +0.082 0.358 0.52
  R5 dobb .0010                  6 | 0.029 0.013 0.004 0.013    | 0.70 +0.18 0.355  |   1.35  | 0.032   15.3  1 0.063          | 0.49 0.58 +0.26  58.1 +3.04     |  8.22  2 0.193 +0.077 0.412 0.48
  R5 dobb .0010                  8 | 0.045 0.014 0.009 0.020    | 0.68 +0.25 0.356  |   0.99  | 0.033   10.2  1 0.070          | 0.51 0.58 +0.26  36.6 +1.76     |  6.16  2 0.202 +0.081 0.386 0.50
  R5 dobb .0010                 12 | 0.069 0.021 0.018 0.029    | 0.66 +0.25 0.351  |   0.57  | 0.034    6.0  1 0.078          | 0.51 0.57 +0.26  20.4 +0.81     |  5.34  4 0.299 +0.120 0.360 0.49
  R5 dobb .0010                 19 | 0.121 0.006 0.018 0.047    | 0.64 +0.22 0.350  |   0.25  | 0.039    3.8  0 0.095          | 0.55 0.61 +0.33  10.2 +0.47     |  3.65  1 0.232 +0.093 0.362 0.56
  R5 dobb .0010                 26 | 0.121 0.003 0.018 0.055    | 0.63 +0.15 0.345  |   0.14  | 0.033    3.5  0 0.100          | 0.56 0.61 +0.37   6.9 +0.33     |  2.80  0 0.180 +0.072 0.364 0.51
  R5 dobb .0006 Kv1e-3 rc.01     6 | 0.025 0.018 0.002 0.012    | 0.70 +0.16 0.353  |   1.53  | 0.030   13.7  1 0.060          | 0.48 0.57 +0.18  53.9 +2.13     |  7.50  3 0.260 +0.104 0.381 0.58
  R5 dobb .0006 Kv1e-3 rc.01     8 | 0.041 0.023 0.006 0.020    | 0.68 +0.23 0.355  |   0.98  | 0.031    9.0  1 0.068          | 0.49 0.57 +0.20  34.4 +1.35     |  5.31  2 0.266 +0.106 0.358 0.61
  R5 dobb .0006 Kv1e-3 rc.01    12 | 0.063 0.024 0.018 0.028    | 0.67 +0.26 0.350  |   0.72  | 0.033    5.4  1 0.076          | 0.50 0.56 +0.21  19.6 +0.66     |  3.99  5 0.364 +0.146 0.338 0.58
  R5 dobb .0006 Kv1e-3 rc.01    19 | 0.119 0.017 0.034 0.048    | 0.65 +0.23 0.350  |   0.59  | 0.037    3.6  0 0.094          | 0.54 0.60 +0.34  10.3 +0.48     |  3.06  0 0.273 +0.109 0.352 0.56
  R5 dobb .0006 Kv1e-3 rc.01    26 | 0.134 0.000 0.017 0.055    | 0.63 +0.17 0.345  |   0.21  | 0.039    3.5  0 0.100          | 0.55 0.61 +0.38   6.9 +0.34     |  2.53  0 0.195 +0.078 0.356 0.52
  R5 dobb .0006 Kv1e-3 rc.03     6 | 0.027 0.016 0.005 0.013    | 0.69 +0.17 0.353  |   1.57  | 0.030   14.7  1 0.061          | 0.48 0.56 +0.22  57.1 +2.61     |  8.77  3 0.265 +0.106 0.381 0.61
  R5 dobb .0006 Kv1e-3 rc.03     8 | 0.042 0.020 0.010 0.020    | 0.68 +0.24 0.355  |   1.05  | 0.031    9.7  1 0.068          | 0.49 0.57 +0.22  36.3 +1.50     |  6.91  2 0.274 +0.109 0.359 0.61
  R5 dobb .0006 Kv1e-3 rc.03    12 | 0.065 0.022 0.017 0.028    | 0.66 +0.26 0.350  |   0.98  | 0.033    5.7  1 0.076          | 0.50 0.56 +0.23  20.4 +0.72     |  5.35  6 0.370 +0.148 0.338 0.59
  R5 dobb .0006 Kv1e-3 rc.03    19 | 0.115 0.019 0.027 0.047    | 0.64 +0.22 0.350  |   0.53  | 0.038    3.7  0 0.094          | 0.54 0.60 +0.34  10.5 +0.49     |  3.87  1 0.283 +0.113 0.353 0.53
  R5 dobb .0006 Kv1e-3 rc.03    26 | 0.127 0.003 0.016 0.055    | 0.63 +0.16 0.345  |   0.09  | 0.033    3.5  0 0.100          | 0.55 0.61 +0.40   7.0 +0.36     |  2.60  0 0.194 +0.078 0.356 0.51
  R5 dobb .0006 Kp1.0            6 | 0.029 0.016 0.006 0.014    | 0.69 +0.24 0.359  |   2.10  | 0.030   15.4  1 0.063          | 0.49 0.58 +0.29  58.5 +3.38     |  7.54  3 0.340 +0.136 0.387 0.54
  R5 dobb .0006 Kp1.0            8 | 0.047 0.018 0.010 0.021    | 0.68 +0.31 0.360  |   1.61  | 0.031   10.2  1 0.071          | 0.51 0.58 +0.28  36.6 +1.87     |  5.83  3 0.331 +0.132 0.367 0.57
  R5 dobb .0006 Kp1.0           12 | 0.069 0.021 0.019 0.030    | 0.66 +0.30 0.354  |   1.07  | 0.033    5.8  1 0.079          | 0.51 0.57 +0.26  20.2 +0.81     |  4.67  4 0.418 +0.167 0.353 0.54
  R5 dobb .0006 Kp1.0           19 | 0.123 0.020 0.034 0.051    | 0.64 +0.24 0.353  |   0.74  | 0.038    3.7  0 0.097          | 0.56 0.62 +0.35   9.7 +0.50     |  3.40  1 0.297 +0.119 0.361 0.54
  R5 dobb .0006 Kp1.0           26 | 0.146 0.007 0.030 0.059    | 0.63 +0.17 0.348  |   0.21  | 0.041    3.6  0 0.103          | 0.57 0.63 +0.43   6.4 +0.39     |  2.68  0 0.205 +0.082 0.363 0.51
  R5 dobb .0006 DOB.6            6 | 0.030 0.024 0.000 0.015    | 0.70 +0.22 0.358  |   1.79  | 0.032   14.1  1 0.064          | 0.50 0.58 +0.24  56.4 +2.82     |  7.03  3 0.309 +0.124 0.394 0.46
  R5 dobb .0006 DOB.6            8 | 0.047 0.032 0.001 0.022    | 0.68 +0.28 0.359  |   1.45  | 0.033    9.2  1 0.072          | 0.51 0.59 +0.22  35.2 +1.48     |  5.39  2 0.295 +0.118 0.372 0.54
  R5 dobb .0006 DOB.6           12 | 0.070 0.034 0.000 0.033    | 0.66 +0.27 0.352  |   0.87  | 0.036    5.3  1 0.080          | 0.51 0.58 +0.23  19.4 +0.71     |  4.00  3 0.359 +0.144 0.354 0.55
  R5 dobb .0006 DOB.6           19 | 0.132 0.032 0.027 0.053    | 0.64 +0.21 0.351  |   0.57  | 0.041    3.5  0 0.099          | 0.56 0.62 +0.27   9.4 +0.38     |  3.21  1 0.230 +0.092 0.364 0.57
  R5 dobb .0006 DOB.6           26 | 0.139 0.033 0.034 0.061    | 0.63 +0.14 0.345  |   0.09  | 0.044    3.6  0 0.105          | 0.57 0.63 +0.34   6.3 +0.30     |  2.43  0 0.152 +0.061 0.370 0.54
  R5 dobb .0006 DOB1.0           6 | 0.029 0.007 0.007 0.012    | 0.69 +0.27 0.359  |   1.62  | 0.028   16.6  1 0.062          | 0.49 0.57 +0.34  60.9 +3.96     |  8.22  3 0.335 +0.134 0.376 0.54
  R5 dobb .0006 DOB1.0           8 | 0.044 0.006 0.012 0.019    | 0.67 +0.34 0.361  |   1.22  | 0.029   11.1  1 0.069          | 0.50 0.57 +0.35  38.5 +2.32     |  6.88  3 0.329 +0.132 0.360 0.53
  R5 dobb .0006 DOB1.0          12 | 0.066 0.007 0.016 0.026    | 0.65 +0.34 0.355  |   0.71  | 0.031    6.5  1 0.076          | 0.50 0.56 +0.35  21.5 +1.11     |  5.88  4 0.411 +0.164 0.343 0.48
  R5 dobb .0006 DOB1.0          19 | 0.123 0.015 0.012 0.045    | 0.63 +0.29 0.353  |   0.49  | 0.031    4.2  0 0.092          | 0.54 0.60 +0.46  11.0 +0.65     |  4.11  1 0.298 +0.119 0.350 0.46
  R5 dobb .0006 DOB1.0          26 | 0.113 0.031 0.001 0.053    | 0.62 +0.20 0.346  |   0.28  | 0.032    3.4  0 0.097          | 0.55 0.60 +0.50   7.5 +0.45     |  2.78  0 0.230 +0.092 0.346 0.47

======================================================================================================================================================
WORLD mode, J x1.5 | hold NEED x1.0
  cfg                            v | T1 dist |e| .5 1 2 s, rms  | T2 rise ov rms     | T3 pkpk | T5 rms e, pk rate, dwells, max|e| | T7 t50 t90 ov pk-rate past     | T8 mode-rms bursts max|e|hold ov rms-e damp
  R4-flown                       6 | 0.037 0.039 0.036 0.032    | 0.68 +0.50 0.385  |   1.07  | 0.033   12.7  1 0.065          | 0.50 0.58 +0.43  54.9 +5.04     |  4.33  4 0.289 +0.116 0.345 0.81
  R4-flown                       8 | 0.059 0.060 0.055 0.050    | 0.66 +0.60 0.395  |   2.15  | 0.039    7.5  1 0.076          | 0.51 0.59 +0.36  32.5 +2.42     |  3.09  2 0.234 +0.094 0.322 0.69
  R4-flown                      12 | 0.092 0.086 0.057 0.060    | 0.62 +0.75 0.404  |   0.61  | 0.039    4.3  0 0.086          | 0.51 0.58 +0.38  18.4 +1.20     |  2.20  3 0.275 +0.110 0.321 0.71
  R4-flown                      19 | 0.173 0.086 0.021 0.076    | 0.60 +0.76 0.408  |   0.57  | 0.044    3.3  0 0.106          | 0.56 0.63 +0.37   8.5 +0.53     |  1.94  0 0.399 +0.164 0.330 0.76
  R4-flown                      26 | 0.210 0.083 0.004 0.086    | 0.58 +0.66 0.380  |   0.22  | 0.039    2.4  0 0.114          | 0.57 0.64 +0.37   5.6 +0.33     |  2.03  0 0.055 +0.022 0.299 0.65
  R5 dobb ident                  6 | 0.030 0.013 0.004 0.013    | 0.68 +0.31 0.361  |   0.24  | 0.031   16.3  1 0.062          | 0.49 0.57 +0.44  58.6 +5.16     |  5.41  3 0.074 +0.024 0.440 0.74
  R5 dobb ident                  8 | 0.047 0.014 0.008 0.020    | 0.66 +0.42 0.368  |   0.67  | 0.030   11.0  1 0.069          | 0.50 0.57 +0.47  36.6 +3.17     |  3.46  3 0.077 +0.031 0.404 0.58
  R5 dobb ident                 12 | 0.071 0.007 0.007 0.026    | 0.62 +0.31 0.371  |   0.86  | 0.036    6.4  1 0.076          | 0.50 0.56 +0.45  20.7 +1.42     |  4.24  4 0.290 +0.030 0.440 0.82
  R5 dobb ident                 19 | 0.123 0.019 0.005 0.046    | 0.60 +0.39 0.416  |   0.35  | 0.036    4.2  0 0.093          | 0.54 0.59 +0.47  10.3 +0.67     |  3.78  1 0.218 +0.026 0.390 0.79
  R5 dobb ident                 26 | 0.077 0.007 0.001 0.054    | 0.58 +59.43 0.608  | 329.20  | 0.034    3.2  0 0.098          | 0.54 0.59 +0.54   7.3 +0.49     |  3.27  0 0.254 +0.102 0.376 0.58
  R5 dobb .0006                  6 | 0.032 0.019 0.009 0.015    | 0.67 +0.57 0.390  |   2.76  | 0.024   17.8  1 0.062          | 0.49 0.57 +0.63  61.6 +7.34     |  4.73  4 0.298 +0.119 0.338 0.58
  R5 dobb .0006                  8 | 0.051 0.022 0.015 0.023    | 0.65 +0.69 0.405  |   2.10  | 0.025   11.8  1 0.069          | 0.50 0.57 +0.64  38.0 +4.26     |  3.55  5 0.307 +0.123 0.325 0.43
  R5 dobb .0006                 12 | 0.082 0.000 0.020 0.033    | 0.61 +0.81 0.411  |   1.37  | 0.027    7.0  1 0.076          | 0.50 0.56 +0.69  21.7 +2.18     |  2.74  4 0.493 +0.197 0.322 0.34
  R5 dobb .0006                 19 | 0.151 0.025 0.021 0.055    | 0.59 +0.77 0.407  |   0.53  | 0.033    4.5  0 0.093          | 0.54 0.59 +0.70  10.7 +1.00     |  2.82  1 0.421 +0.175 0.326 0.13
  R5 dobb .0006                 26 | 0.171 0.048 0.003 0.067    | 0.57 +0.66 0.378  |   0.36  | 0.030    3.4  0 0.098          | 0.54 0.59 +0.69   7.5 +0.62     |  2.68  0 0.165 +0.066 0.287 0.05
  R5 dobb .0010                  6 | 0.031 0.017 0.007 0.014    | 0.67 +0.47 0.374  |   1.99  | 0.026   17.2  1 0.062          | 0.49 0.57 +0.56  60.5 +6.53     |  4.78  4 0.224 +0.090 0.367 0.63
  R5 dobb .0010                  8 | 0.049 0.019 0.012 0.021    | 0.65 +0.59 0.386  |   1.45  | 0.027   11.5  1 0.069          | 0.50 0.57 +0.58  37.5 +3.86     |  3.62  3 0.250 +0.100 0.346 0.64
  R5 dobb .0010                 12 | 0.080 0.001 0.017 0.032    | 0.61 +0.72 0.397  |   1.15  | 0.028    6.9  1 0.076          | 0.50 0.56 +0.66  21.6 +2.06     |  2.75  4 0.416 +0.167 0.326 0.56
  R5 dobb .0010                 19 | 0.151 0.028 0.015 0.054    | 0.59 +0.71 0.399  |   0.54  | 0.031    4.5  0 0.093          | 0.54 0.59 +0.66  10.7 +0.94     |  2.94  1 0.309 +0.132 0.336 0.25
  R5 dobb .0010                 26 | 0.159 0.041 0.001 0.065    | 0.57 +0.62 0.376  |   0.33  | 0.031    3.4  0 0.098          | 0.54 0.59 +0.71   7.5 +0.63     |  2.71  0 0.217 +0.087 0.296 0.07
  R5 dobb .0006 Kv1e-3 rc.01     6 | 0.026 0.022 0.006 0.014    | 0.67 +0.43 0.370  |   2.30  | 0.024   15.1  1 0.059          | 0.47 0.56 +0.48  57.1 +5.58     |  4.55  4 0.272 +0.109 0.341 0.65
  R5 dobb .0006 Kv1e-3 rc.01     8 | 0.043 0.030 0.010 0.021    | 0.65 +0.54 0.381  |   1.90  | 0.025    9.9  1 0.066          | 0.48 0.56 +0.48  35.1 +3.24     |  3.24  2 0.277 +0.111 0.317 0.52
  R5 dobb .0006 Kv1e-3 rc.01    12 | 0.071 0.021 0.018 0.031    | 0.61 +0.67 0.385  |   1.24  | 0.026    6.0  1 0.074          | 0.49 0.55 +0.54  20.1 +1.70     |  2.25  3 0.411 +0.164 0.303 0.42
  R5 dobb .0006 Kv1e-3 rc.01    19 | 0.140 0.009 0.029 0.053    | 0.59 +0.68 0.384  |   0.62  | 0.031    4.1  0 0.092          | 0.53 0.59 +0.60  10.3 +0.85     |  2.25  1 0.356 +0.144 0.325 0.27
  R5 dobb .0006 Kv1e-3 rc.01    26 | 0.161 0.027 0.017 0.063    | 0.57 +0.61 0.367  |   0.21  | 0.030    3.2  0 0.098          | 0.54 0.59 +0.66   7.3 +0.59     |  2.79  0 0.310 +0.124 0.300 0.17
  R5 dobb .0006 Kv1e-3 rc.03     6 | 0.027 0.022 0.006 0.014    | 0.66 +0.44 0.371  |   2.19  | 0.024   15.7  1 0.059          | 0.47 0.56 +0.50  59.5 +5.90     |  5.06  4 0.277 +0.111 0.341 0.64
  R5 dobb .0006 Kv1e-3 rc.03     8 | 0.045 0.028 0.010 0.021    | 0.65 +0.55 0.381  |   1.37  | 0.025   10.3  1 0.067          | 0.49 0.56 +0.51  36.8 +3.41     |  3.66  2 0.285 +0.114 0.317 0.54
  R5 dobb .0006 Kv1e-3 rc.03    12 | 0.074 0.014 0.009 0.032    | 0.61 +0.68 0.384  |   1.18  | 0.026    6.3  1 0.074          | 0.49 0.55 +0.58  21.1 +1.83     |  2.63  3 0.415 +0.166 0.302 0.43
  R5 dobb .0006 Kv1e-3 rc.03    19 | 0.143 0.011 0.027 0.053    | 0.59 +0.69 0.384  |   0.62  | 0.029    4.2  0 0.092          | 0.53 0.59 +0.62  10.6 +0.89     |  2.28  1 0.325 +0.131 0.321 0.22
  R5 dobb .0006 Kv1e-3 rc.03    26 | 0.171 0.034 0.012 0.065    | 0.57 +0.61 0.366  |   0.27  | 0.031    3.3  0 0.098          | 0.54 0.59 +0.69   7.4 +0.62     |  2.83  0 0.340 +0.136 0.299 0.19
  R5 dobb .0006 Kp1.0            6 | 0.032 0.020 0.009 0.015    | 0.67 +0.57 0.390  |   2.83  | 0.024   17.7  1 0.062          | 0.49 0.57 +0.63  61.4 +7.32     |  4.68  4 0.301 +0.120 0.340 0.57
  R5 dobb .0006 Kp1.0            8 | 0.052 0.024 0.014 0.023    | 0.65 +0.69 0.406  |   2.22  | 0.025   11.8  1 0.069          | 0.50 0.57 +0.63  37.7 +4.22     |  3.48  4 0.304 +0.122 0.327 0.42
  R5 dobb .0006 Kp1.0           12 | 0.083 0.005 0.021 0.034    | 0.61 +0.82 0.412  |   1.52  | 0.027    6.9  1 0.077          | 0.50 0.56 +0.68  21.4 +2.13     |  2.56  4 0.490 +0.196 0.323 0.33
  R5 dobb .0006 Kp1.0           19 | 0.156 0.018 0.033 0.058    | 0.60 +0.78 0.404  |   0.62  | 0.031    4.4  0 0.095          | 0.54 0.60 +0.64  10.2 +0.92     |  2.69  1 0.458 +0.188 0.335 0.14
  R5 dobb .0006 Kp1.0           26 | 0.188 0.035 0.015 0.070    | 0.57 +0.68 0.378  |   0.35  | 0.031    3.3  0 0.101          | 0.55 0.60 +0.66   7.0 +0.59     |  2.45  0 0.157 +0.063 0.285 0.02
  R5 dobb .0006 DOB.6            6 | 0.033 0.028 0.006 0.017    | 0.67 +0.55 0.390  |   2.74  | 0.025   16.6  1 0.063          | 0.49 0.57 +0.58  59.4 +6.72     |  4.52  4 0.292 +0.117 0.340 0.59
  R5 dobb .0006 DOB.6            8 | 0.053 0.038 0.009 0.025    | 0.65 +0.67 0.403  |   1.91  | 0.026   10.9  1 0.071          | 0.50 0.58 +0.56  36.3 +3.77     |  3.44  2 0.295 +0.118 0.324 0.44
  R5 dobb .0006 DOB.6           12 | 0.085 0.031 0.007 0.037    | 0.61 +0.79 0.407  |   1.48  | 0.028    6.3  1 0.078          | 0.50 0.56 +0.59  20.6 +1.87     |  2.39  4 0.477 +0.191 0.323 0.42
  R5 dobb .0006 DOB.6           19 | 0.157 0.015 0.032 0.060    | 0.59 +0.74 0.398  |   0.68  | 0.033    4.0  0 0.097          | 0.54 0.60 +0.53   9.8 +0.75     |  2.69  1 0.412 +0.170 0.338 0.35
  R5 dobb .0006 DOB.6           26 | 0.180 0.011 0.035 0.069    | 0.57 +0.64 0.373  |   0.18  | 0.032    3.0  0 0.103          | 0.55 0.60 +0.56   6.8 +0.50     |  2.65  0 0.253 +0.101 0.292 0.10
  R5 dobb .0006 DOB1.0           6 | 0.030 0.012 0.010 0.014    | 0.66 +0.57 0.389  |   2.45  | 0.024   18.7  1 0.061          | 0.48 0.56 +0.67  63.6 +7.82     |  4.77  4 0.307 +0.123 0.337 0.56
  R5 dobb .0006 DOB1.0           8 | 0.049 0.008 0.016 0.021    | 0.65 +0.69 0.405  |   1.96  | 0.025   12.6  1 0.068          | 0.49 0.56 +0.69  39.6 +4.66     |  3.64  5 0.320 +0.128 0.324 0.43
  R5 dobb .0006 DOB1.0          12 | 0.078 0.014 0.015 0.030    | 0.61 +0.82 0.414  |   1.25  | 0.026    7.5  1 0.074          | 0.49 0.55 +0.78  22.8 +2.44     |  3.04  5 0.500 +0.200 0.313 0.27
  R5 dobb .0006 DOB1.0          19 | 0.137 0.045 0.006 0.053    | 0.59 +0.79 0.416  |   0.87  | 0.032    4.9  0 0.090          | 0.53 0.58 +0.84  11.6 +1.19     |  2.55  0 0.406 +0.176 0.299 0.07
  R5 dobb .0006 DOB1.0          26 | 0.145 0.073 0.035 0.070    | 0.57 +0.68 0.384  |   0.47  | 0.031    3.7  0 0.095          | 0.54 0.58 +0.88   8.2 +0.79     |  2.75  0 0.094 +0.038 0.280 0.00

======================================================================================================================================================
WORLD mode, J x1.5 | hold NEED x1.5
  cfg                            v | T1 dist |e| .5 1 2 s, rms  | T2 rise ov rms     | T3 pkpk | T5 rms e, pk rate, dwells, max|e| | T7 t50 t90 ov pk-rate past     | T8 mode-rms bursts max|e|hold ov rms-e damp
  R4-flown                       6 | 0.031 0.032 0.029 0.027    | 0.71 +0.20 0.380  |   1.59  | 0.070   10.4  1 0.093          | 0.50 0.60 +0.16  47.8 +1.83     |  4.40  2 0.230 -0.034 0.423 0.71
  R4-flown                       8 | 0.048 0.049 0.045 0.041    | 0.69 +0.24 0.383  |   1.48  | 0.076    6.1  1 0.098          | 0.52 0.62 +0.09  28.4 +0.60     |  3.13  2 0.254 -0.072 0.421 0.62
  R4-flown                      12 | 0.073 0.067 0.045 0.047    | 0.66 +0.24 0.370  |   0.58  | 0.065    3.4  0 0.086          | 0.52 0.61 +0.05  15.5 +0.17     |  2.25  2 0.191 -0.034 0.418 0.62
  R4-flown                      19 | 0.133 0.097 0.030 0.065    | 0.64 +0.24 0.356  |   0.39  | 0.053    2.5  0 0.106          | 0.57 0.67 +0.09   7.1 +0.13     |  1.92  0 0.060 -0.005 0.397 0.56
  R4-flown                      26 | 0.160 0.097 0.033 0.077    | 0.62 +0.16 0.350  |   0.23  | 0.057    2.4  0 0.114          | 0.58 0.72 +0.13   4.6 +0.12     |  2.38  0 0.088 -0.003 0.408 0.46
  R5 dobb ident                  6 | 0.026 0.014 0.000 0.011    | 0.71 +0.11 0.358  |   0.79  | 0.037   13.9  1 0.062          | 0.49 0.59 +0.21  51.5 +2.41     |  7.21  2 0.088 +0.035 0.482 0.56
  R5 dobb ident                  8 | 0.040 0.017 0.003 0.018    | 0.69 +0.17 0.356  |   0.21  | 0.037    9.3  1 0.069          | 0.50 0.59 +0.21  32.0 +1.43     |  3.64  2 0.068 +0.027 0.452 0.54
  R5 dobb ident                 12 | 0.057 0.020 0.007 0.024    | 0.68 +0.04 0.353  |   0.89  | 0.043    5.3  1 0.076          | 0.50 0.58 +0.15  17.5 +0.48     |  5.79  4 0.212 +0.032 0.503 0.66
  R5 dobb ident                 19 | 0.099 0.014 0.011 0.039    | 0.65 +0.04 0.348  |   0.20  | 0.042    3.4  0 0.093          | 0.54 0.61 +0.15   8.7 +0.21     |  4.62  0 0.165 +0.038 0.460 0.55
  R5 dobb ident                 26 | 0.080 0.017 0.019 0.046    | 0.63 +0.04 0.343  |   0.16  | 0.039    2.5  0 0.098          | 0.55 0.61 +0.18   6.0 +0.16     |  4.48  0 0.099 +0.040 0.448 0.51
  R5 dobb .0006                  6 | 0.027 0.019 0.001 0.013    | 0.69 +0.30 0.361  |   1.75  | 0.030   14.8  1 0.062          | 0.49 0.58 +0.33  53.8 +3.90     |  4.73  3 0.341 +0.136 0.383 0.49
  R5 dobb .0006                  8 | 0.044 0.022 0.002 0.020    | 0.68 +0.36 0.363  |   1.47  | 0.031    9.8  1 0.069          | 0.50 0.59 +0.32  33.0 +2.15     |  3.45  3 0.329 +0.131 0.367 0.50
  R5 dobb .0006                 12 | 0.066 0.020 0.003 0.028    | 0.65 +0.35 0.354  |   0.90  | 0.032    5.6  1 0.076          | 0.50 0.57 +0.30  18.2 +0.95     |  2.79  4 0.397 +0.159 0.353 0.46
  R5 dobb .0006                 19 | 0.120 0.013 0.026 0.046    | 0.63 +0.30 0.349  |   0.58  | 0.036    3.6  0 0.093          | 0.54 0.61 +0.32   8.9 +0.45     |  2.61  0 0.205 +0.082 0.344 0.54
  R5 dobb .0006                 26 | 0.131 0.010 0.024 0.054    | 0.61 +0.21 0.341  |   0.09  | 0.033    2.6  0 0.098          | 0.55 0.61 +0.34   6.1 +0.30     |  3.28  0 0.228 +0.093 0.353 0.49
  R5 dobb .0010                  6 | 0.027 0.016 0.001 0.013    | 0.70 +0.23 0.357  |   0.97  | 0.032   14.5  1 0.062          | 0.49 0.58 +0.29  53.0 +3.36     |  4.83  3 0.213 +0.085 0.413 0.46
  R5 dobb .0010                  8 | 0.041 0.022 0.002 0.018    | 0.68 +0.29 0.358  |   1.00  | 0.032    9.6  1 0.069          | 0.50 0.59 +0.28  32.7 +1.89     |  3.47  2 0.216 +0.086 0.388 0.50
  R5 dobb .0010                 12 | 0.065 0.019 0.002 0.027    | 0.65 +0.30 0.351  |   0.72  | 0.034    5.5  1 0.076          | 0.50 0.57 +0.28  18.2 +0.88     |  2.79  4 0.287 +0.115 0.358 0.55
  R5 dobb .0010                 19 | 0.115 0.018 0.025 0.045    | 0.63 +0.27 0.348  |   0.62  | 0.037    3.5  0 0.093          | 0.54 0.61 +0.30   8.9 +0.42     |  2.80  0 0.177 +0.071 0.351 0.53
  R5 dobb .0010                 26 | 0.120 0.017 0.030 0.053    | 0.61 +0.18 0.340  |   0.09  | 0.034    2.6  0 0.098          | 0.55 0.61 +0.35   6.1 +0.32     |  3.50  0 0.214 +0.086 0.360 0.48
  R5 dobb .0006 Kv1e-3 rc.01     6 | 0.023 0.020 0.001 0.012    | 0.70 +0.21 0.354  |   1.65  | 0.030   12.8  1 0.059          | 0.48 0.57 +0.24  50.5 +2.77     |  4.54  2 0.264 +0.106 0.381 0.58
  R5 dobb .0006 Kv1e-3 rc.01     8 | 0.037 0.029 0.001 0.018    | 0.68 +0.28 0.356  |   1.25  | 0.030    8.3  1 0.066          | 0.49 0.58 +0.22  30.9 +1.50     |  3.26  2 0.266 +0.106 0.357 0.57
  R5 dobb .0006 Kv1e-3 rc.01    12 | 0.059 0.027 0.003 0.026    | 0.65 +0.29 0.349  |   1.02  | 0.032    4.9  0 0.074          | 0.49 0.57 +0.22  17.1 +0.68     |  2.13  3 0.362 +0.145 0.336 0.57
