iso_time,mono_s,elapsed_s,ok,max,avg,coltq,angle,raw_hex
2026-07-10T16:35:46.336,48253.7613,1.1989,1,0,0,2129,56869,00000000510825de0000
2026-07-10T16:35:46.374,48253.7991,1.2367,1,0,0,2231,56868,00000000b70824de0000
2026-07-10T16:35:46.414,48253.8393,1.2770,1,0,0,1802,56880,000000000a0730de0000
2026-07-10T16:35:46.454,48253.8796,1.3173,1,0,0,1316,57267,000000002405b3df0000
2026-07-10T16:35:46.494,48253.9194,1.3571,1,0,0,1597,58996,000000003d0674e60000
2026-07-10T16:35:46.535,48253.9602,1.3979,1,0,0,2970,63441,000000009a0bd1f70000
2026-07-10T16:35:46.575,48254.0002,1.4378,1,0,0,3353,2345,00000000190d29090000
2026-07-10T16:35:46.615,48254.0399,1.4775,1,0,0,2793,5349,00000000e90ae5140000
2026-07-10T16:35:46.654,48254.0795,1.5171,1,0,0,2652,6341,000000005c0ac5180000
2026-07-10T16:35:46.695,48254.1200,1.5576,1,0,0,1961,6203,00000000a9073b180000
2026-07-10T16:35:46.734,48254.1598,1.5974,1,0,0,2260,5872,00000000d408f0160000
2026-07-10T16:35:46.774,48254.1997,1.6374,1,0,0,2382,5786,000000004e099a160000
2026-07-10T16:35:46.814,48254.2397,1.6774,1,0,0,2400,5786,0000000060099a160000
2026-07-10T16:35:46.854,48254.2795,1.7172,1,0,0,2298,5715,00000000fa0853160000
2026-07-10T16:35:46.894,48254.3194,1.7570,1,0,0,2204,5554,000000009c08b2150000
2026-07-10T16:35:46.937,48254.3626,1.8003,1,0,0,2195,5315,000000009308c3140000
2026-07-10T16:35:46.974,48254.3995,1.8371,1,0,0,2074,5090,000000001a08e2130000
2026-07-10T16:35:47.014,48254.4394,1.8771,1,0,0,1933,4758,000000008d0796120000
2026-07-10T16:35:47.055,48254.4803,1.9180,1,0,0,1541,4227,00000000050683100000
2026-07-10T16:35:47.095,48254.5202,1.9578,1,0,0,234,3054,00000000ea00ee0b0000
2026-07-10T16:35:47.135,48254.5605,1.9982,1,0,0,3128,351,00000000380c5f010000
2026-07-10T16:35:47.175,48254.6002,2.0379,1,0,0,3062,61260,00000000f60b4cef0000
2026-07-10T16:35:47.226,48254.6510,2.0887,1,0,0,2838,57353,00000000160b09e00000
2026-07-10T16:35:47.264,48254.6893,2.1270,1,0,0,2371,56634,0000000043093add0000
2026-07-10T16:35:47.305,48254.7301,2.1678,1,0,0,1466,57260,00000000ba05acdf0000
2026-07-10T16:35:47.344,48254.7696,2.2073,1,0,0,1540,58266,0000000004069ae30000
2026-07-10T16:35:47.384,48254.8095,2.2471,1,0,0,1662,58949,000000007e0645e60000
2026-07-10T16:35:47.424,48254.8497,2.2873,1,0,0,1690,59189,000000009a0635e70000
2026-07-10T16:35:47.465,48254.8898,2.3275,1,0,0,1820,59215,000000001c074fe70000
2026-07-10T16:35:47.504,48254.9294,2.3670,1,0,0,1886,59215,000000005e074fe70000
2026-07-10T16:35:47.544,48254.9694,2.4071,1,0,0,1876,59215,0000000054074fe70000
2026-07-10T16:35:47.584,48255.0091,2.4467,1,0,0,1988,59214,00000000c4074ee70000
2026-07-10T16:35:47.625,48255.0498,2.4874,1,0,0,1512,59238,00000000e80566e70000
2026-07-10T16:35:47.664,48255.0891,2.5267,1,0,0,280,59899,000000001801fbe90000
2026-07-10T16:35:47.704,48255.1296,2.5673,1,0,0,3045,62516,00000000e50b34f40000
2026-07-10T16:35:47.745,48255.1705,2.6082,1,0,0,3568,1423,00000000f00d8f050000
2026-07-10T16:35:47.784,48255.2092,2.6469,1,0,0,2905,5295,00000000590baf140000
2026-07-10T16:35:47.824,48255.2492,2.6869,1,0,0,2606,7037,000000002e0a7d1b0000
2026-07-10T16:35:47.864,48255.2892,2.7268,1,0,0,1924,6991,0000000084074f1b0000
2026-07-10T16:35:47.906,48255.3310,2.7686,1,0,0,1999,6380,00000000cf07ec180000
2026-07-10T16:35:47.946,48255.3709,2.8085,1,0,0,2326,6038,00000000160996170000
2026-07-10T16:35:47.985,48255.4103,2.8480,1,0,0,2568,6032,00000000080a90170000
2026-07-10T16:35:48.024,48255.4497,2.8874,1,0,0,2270,6032,00000000de0890170000
2026-07-10T16:35:48.064,48255.4893,2.9270,1,0,0,2036,5916,00000000f4071c170000
2026-07-10T16:35:48.105,48255.5300,2.9677,1,0,0,2148,5728,00000000640860160000
2026-07-10T16:35:48.144,48255.5695,3.0072,1,0,0,2111,5609,000000003f08e9150000
2026-07-10T16:35:48.185,48255.6100,3.0476,1,0,0,1905,5470,0000000071075e150000
2026-07-10T16:35:48.226,48255.6509,3.0885,1,0,0,1018,4780,00000000fa03ac120000
2026-07-10T16:35:48.274,48255.6995,3.1371,1,0,0,3417,1241,00000000590dd9040000
2026-07-10T16:35:48.314,48255.7391,3.1768,1,0,0,2950,61291,00000000860b6bef0000
2026-07-10T16:35:48.355,48255.7802,3.2179,1,0,0,2866,57667,00000000320b43e10000
2026-07-10T16:35:48.395,48255.8201,3.2577,1,0,0,2446,56549,000000008e09e5dc0000
2026-07-10T16:35:48.434,48255.8594,3.2970,1,0,0,1522,57135,00000000f2052fdf0000
2026-07-10T16:35:48.475,48255.9004,3.3380,1,0,0,1643,58121,000000006b0609e30000
2026-07-10T16:35:48.515,48255.9401,3.3777,1,0,0,1802,58686,000000000a073ee50000
2026-07-10T16:35:48.555,48255.9802,3.4179,1,0,0,1774,58821,00000000ee06c5e50000
2026-07-10T16:35:48.595,48256.0199,3.4576,1,0,0,1876,58850,000000005407e2e50000
2026-07-10T16:35:48.634,48256.0594,3.4970,1,0,0,1895,58884,00000000670704e60000
2026-07-10T16:35:48.675,48256.1004,3.5380,1,0,0,1988,58912,00000000c40720e60000
2026-07-10T16:35:48.714,48256.1397,3.5773,1,0,0,2231,58909,00000000b7081de60000
2026-07-10T16:35:48.755,48256.1799,3.6175,1,0,0,1447,58926,00000000a7052ee60000
2026-07-10T16:35:48.794,48256.2194,3.6570,1,0,0,850,59836,000000005203bce90000
2026-07-10T16:35:48.834,48256.2596,3.6973,1,0,0,3390,63815,000000003e0d47f90000
2026-07-10T16:35:48.875,48256.3000,3.7376,1,0,0,3306,3257,00000000ea0cb90c0000
2026-07-10T16:35:48.915,48256.3400,3.7776,1,0,0,2643,6224,00000000530a50180000
2026-07-10T16:35:48.955,48256.3800,3.8176,1,0,0,1812,6553,00000000140799190000
2026-07-10T16:35:48.995,48256.4201,3.8578,1,0,0,1784,5649,00000000f80611160000
2026-07-10T16:35:49.035,48256.4599,3.8975,1,0,0,2036,4840,00000000f407e8120000
2026-07-10T16:35:49.074,48256.4993,3.9370,1,0,0,1924,4665,00000000840739120000
2026-07-10T16:35:49.114,48256.5395,3.9772,1,0,0,1943,4646,00000000970726120000
2026-07-10T16:35:49.155,48256.5802,4.0178,1,0,0,1924,4513,000000008407a1110000
2026-07-10T16:35:49.194,48256.6198,4.0574,1,0,0,1859,4224,00000000430780100000
2026-07-10T16:35:49.235,48256.6604,4.0981,1,0,0,1840,3930,0000000030075a0f0000
2026-07-10T16:35:49.285,48256.7101,4.1477,1,0,0,1719,3723,00000000b7068b0e0000
2026-07-10T16:35:49.325,48256.7501,4.1877,1,0,0,1429,3506,000000009505b20d0000
2026-07-10T16:35:49.365,48256.7905,4.2281,1,0,0,158,2690,000000009e00820a0000
2026-07-10T16:35:49.405,48256.8305,4.2681,1,0,0,3688,64810,00000000680e2afd0000
2026-07-10T16:35:49.446,48256.8712,4.3088,1,0,0,2829,59660,000000000d0b0ce90000
2026-07-10T16:35:49.486,48256.9111,4.3488,1,0,0,2773,57007,00000000d50aafde0000
2026-07-10T16:35:49.526,48256.9512,4.3889,1,0,0,1764,56742,00000000e406a6dd0000
2026-07-10T16:35:49.566,48256.9914,4.4291,1,0,0,1596,57656,000000003c0638e10000
2026-07-10T16:35:49.606,48257.0312,4.4688,1,0,0,1774,58543,00000000ee06afe40000
2026-07-10T16:35:49.647,48257.0720,4.5096,1,0,0,1942,58810,000000009607bae50000
2026-07-10T16:35:49.686,48257.1117,4.5494,1,0,0,2418,58753,00000000720981e50000
2026-07-10T16:35:49.726,48257.1514,4.5890,1,0,0,2381,58660,000000004d0924e50000
2026-07-10T16:35:49.766,48257.1915,4.6292,1,0,0,2194,58653,0000000092081de50000
2026-07-10T16:35:49.806,48257.2312,4.6689,1,0,0,2446,58652,000000008e091ce50000
2026-07-10T16:35:49.847,48257.2725,4.7101,1,0,0,2390,58533,000000005609a5e40000
2026-07-10T16:35:49.887,48257.3126,4.7503,1,0,0,2231,58497,00000000b70881e40000
2026-07-10T16:35:49.927,48257.3523,4.7900,1,0,0,1288,58662,00000000080526e50000
2026-07-10T16:35:49.967,48257.3927,4.8303,1,0,0,421,59562,00000000a501aae80000
2026-07-10T16:35:50.004,48257.4297,4.8674,1,0,0,3530,62816,00000000ca0d60f50000
2026-07-10T16:35:50.045,48257.4701,4.9077,1,0,0,3278,2015,00000000ce0cdf070000
2026-07-10T16:35:50.084,48257.5094,4.9470,1,0,0,2821,5014,00000000050b96130000
2026-07-10T16:35:50.125,48257.5498,4.9875,1,0,0,2456,5739,0000000098096b160000
2026-07-10T16:35:50.165,48257.5904,5.0280,1,0,0,1728,5194,00000000c0064a140000
2026-07-10T16:35:50.204,48257.6294,5.0671,1,0,0,2204,4563,000000009c08d3110000
2026-07-10T16:35:50.245,48257.6699,5.1076,1,0,0,2587,4522,000000001b0aaa110000
2026-07-10T16:35:50.295,48257.7202,5.1578,1,0,0,2466,4589,00000000a209ed110000
2026-07-10T16:35:50.334,48257.7592,5.1969,1,0,0,1859,4538,000000004307ba110000
2026-07-10T16:35:50.375,48257.8003,5.2380,1,0,0,2017,4396,00000000e1072c110000
2026-07-10T16:35:50.414,48257.8392,5.2769,1,0,0,2260,4359,00000000d40807110000
2026-07-10T16:35:50.454,48257.8792,5.3169,1,0,0,2746,4398,00000000ba0a2e110000
2026-07-10T16:35:50.494,48257.9193,5.3569,1,0,0,2447,4464,000000008f0970110000
2026-07-10T16:35:50.536,48257.9610,5.3986,1,0,0,748,4230,00000000ec0286100000
2026-07-10T16:35:50.574,48257.9996,5.4372,1,0,0,2595,2020,00000000230ae4070000
2026-07-10T16:35:50.615,48258.0399,5.4776,1,0,0,2446,62488,000000008e0918f40000
2026-07-10T16:35:50.655,48258.0799,5.5175,1,0,0,3072,59343,00000000000ccfe70000
2026-07-10T16:35:50.695,48258.1204,5.5580,1,0,0,2054,58718,0000000006085ee50000
2026-07-10T16:35:50.735,48258.1599,5.5975,1,0,0,1559,59650,00000000170602e90000
2026-07-10T16:35:50.775,48258.2005,5.6382,1,0,0,1624,60550,00000000580686ec0000
2026-07-10T16:35:50.814,48258.2391,5.6768,1,0,0,1839,60804,000000002f0784ed0000
2026-07-10T16:35:50.854,48258.2797,5.7173,1,0,0,2259,60702,00000000d3081eed0000
2026-07-10T16:35:50.894,48258.3196,5.7573,1,0,0,2175,60623,000000007f08cfec0000
2026-07-10T16:35:50.935,48258.3601,5.7977,1,0,0,1792,60631,000000000007d7ec0000
2026-07-10T16:35:50.975,48258.4003,5.8379,1,0,0,1764,60674,00000000e40602ed0000
2026-07-10T16:35:51.014,48258.4397,5.8773,1,0,0,1942,60676,00000000960704ed0000
2026-07-10T16:35:51.054,48258.4794,5.9171,1,0,0,1820,60677,000000001c0705ed0000
2026-07-10T16:35:51.095,48258.5201,5.9578,1,0,0,1512,60858,00000000e805baed0000
2026-07-10T16:35:51.136,48258.5612,5.9988,1,0,0,140,61682,000000008c00f2f00000
2026-07-10T16:35:51.174,48258.5997,6.0373,1,0,0,3119,64230,000000002f0ce6fa0000
2026-07-10T16:35:51.215,48258.6398,6.0774,1,0,0,3091,2818,00000000130c020b0000
2026-07-10T16:35:51.254,48258.6792,6.1168,1,0,0,2961,5390,00000000910b0e150000
2026-07-10T16:35:51.304,48258.7298,6.1674,1,0,0,1989,5892,00000000c50704170000
2026-07-10T16:35:51.344,48258.7695,6.2072,1,0,0,1915,5270,000000007b0796140000
2026-07-10T16:35:51.384,48258.8095,6.2472,1,0,0,2335,4852,000000001f09f4120000
2026-07-10T16:35:51.424,48258.8493,6.2870,1,0,0,2914,4922,00000000620b3a130000
2026-07-10T16:35:51.464,48258.8895,6.3271,1,0,0,2615,5082,00000000370ada130000
2026-07-10T16:35:51.505,48258.9301,6.3677,1,0,0,1840,5061,000000003007c5130000
2026-07-10T16:35:51.545,48258.9699,6.4075,1,0,0,1915,4836,000000007b07e4120000
2026-07-10T16:35:51.584,48259.0095,6.4472,1,0,0,1943,4595,000000009707f3110000
2026-07-10T16:35:51.625,48259.0502,6.4878,1,0,0,1196,4065,00000000ac04e10f0000
2026-07-10T16:35:51.664,48259.0892,6.5268,1,0,0,1876,2120,00000000540748080000
2026-07-10T16:35:51.704,48259.1293,6.5669,1,0,0,3314,62826,00000000f20c6af50000
2026-07-10T16:35:51.744,48259.1694,6.6071,1,0,0,3006,58191,00000000be0b4fe30000
2026-07-10T16:35:51.785,48259.2099,6.6475,1,0,0,2483,56690,00000000b30972dd0000
2026-07-10T16:35:51.824,48259.2493,6.6869,1,0,0,1643,57310,000000006b06dedf0000
2026-07-10T16:35:51.864,48259.2894,6.7271,1,0,0,1802,58358,000000000a07f6e30000
2026-07-10T16:35:51.904,48259.3297,6.7673,1,0,0,1923,58842,000000008307dae50000
2026-07-10T16:35:51.945,48259.3698,6.8075,1,0,0,2465,58799,00000000a109afe50000
2026-07-10T16:35:51.984,48259.4095,6.8472,1,0,0,2371,58655,0000000043091fe50000
2026-07-10T16:35:52.024,48259.4495,6.8871,1,0,0,2101,58650,0000000035081ae50000
2026-07-10T16:35:52.064,48259.4893,6.9270,1,0,0,1942,58675,00000000960733e50000
2026-07-10T16:35:52.105,48259.5303,6.9680,1,0,0,2567,58660,00000000070a24e50000
2026-07-10T16:35:52.144,48259.5695,7.0072,1,0,0,2427,58545,000000007b09b1e40000
2026-07-10T16:35:52.184,48259.6096,7.0472,1,0,0,1223,58626,00000000c70402e50000
2026-07-10T16:35:52.225,48259.6506,7.0883,1,0,0,1532,59917,00000000fc050dea0000
2026-07-10T16:35:52.264,48259.6896,7.1273,1,0,0,2914,63948,00000000620bccf90000
2026-07-10T16:35:52.315,48259.7403,7.1780,1,0,0,3325,3391,00000000fd0c3f0d0000
2026-07-10T16:35:52.355,48259.7798,7.2175,1,0,0,2596,5359,00000000240aef140000
2026-07-10T16:35:52.394,48259.8196,7.2572,1,0,0,1877,5377,00000000550701150000
2026-07-10T16:35:52.434,48259.8592,7.2968,1,0,0,1971,4689,00000000b30751120000
2026-07-10T16:35:52.475,48259.9003,7.3380,1,0,0,2139,4231,000000005b0887100000
2026-07-10T16:35:52.514,48259.9394,7.3771,1,0,0,2475,4193,00000000ab0961100000
2026-07-10T16:35:52.554,48259.9797,7.4173,1,0,0,2559,4245,00000000ff0995100000
2026-07-10T16:35:52.594,48260.0196,7.4573,1,0,0,1831,4230,00000000270786100000
2026-07-10T16:35:52.635,48260.0598,7.4975,1,0,0,1961,4098,00000000a90702100000
2026-07-10T16:35:52.675,48260.1005,7.5382,1,0,0,2242,4071,00000000c208e70f0000
2026-07-10T16:35:52.714,48260.1397,7.5773,1,0,0,2699,4099,000000008b0a03100000
2026-07-10T16:35:52.754,48260.1792,7.6168,1,0,0,2438,4140,0000000086092c100000
2026-07-10T16:35:52.794,48260.2197,7.6573,1,0,0,1644,4117,000000006c0615100000
2026-07-10T16:35:52.834,48260.2595,7.6971,1,0,0,1149,3699,000000007d04730e0000
2026-07-10T16:35:52.875,48260.2999,7.7376,1,0,0,1335,2126,0000000037054e080000
2026-07-10T16:35:52.914,48260.3392,7.7768,1,0,0,3006,63799,00000000be0b37f90000
2026-07-10T16:35:52.954,48260.3795,7.8171,1,0,0,2913,59993,00000000610b59ea0000
2026-07-10T16:35:52.994,48260.4193,7.8569,1,0,0,2838,58543,00000000160bafe40000
2026-07-10T16:35:53.034,48260.4597,7.8974,1,0,0,1531,58707,00000000fb0553e50000
2026-07-10T16:35:53.074,48260.4995,7.9371,1,0,0,1615,59617,000000004f06e1e80000
2026-07-10T16:35:53.115,48260.5404,7.9780,1,0,0,1792,60235,0000000000074beb0000
2026-07-10T16:35:53.154,48260.5798,8.0174,1,0,0,1914,60335,000000007a07afeb0000
2026-07-10T16:35:53.194,48260.6193,8.0569,1,0,0,2278,60296,00000000e60888eb0000
2026-07-10T16:35:53.234,48260.6597,8.0974,1,0,0,1988,60294,00000000c40786eb0000
2026-07-10T16:35:53.275,48260.7004,8.1381,1,0,0,1708,60364,00000000ac06cceb0000
2026-07-10T16:35:53.315,48260.7399,8.1775,1,0,0,1830,60435,00000000260713ec0000
2026-07-10T16:35:53.364,48260.7896,8.2273,1,0,0,1699,60517,00000000a30665ec0000
2026-07-10T16:35:53.405,48260.8300,8.2676,1,0,0,1578,60777,000000002a0669ed0000
2026-07-10T16:35:53.446,48260.8710,8.3087,1,0,0,1428,61199,0000000094050fef0000
2026-07-10T16:35:53.487,48260.9118,8.3494,1,0,0,1363,61678,000000005305eef00000
2026-07-10T16:35:53.525,48260.9505,8.3882,1,0,0,933,61923,00000000a503e3f10000
2026-07-10T16:35:53.564,48260.9894,8.4270,1,0,0,1840,62846,0000000030077ef50000
2026-07-10T16:35:53.604,48261.0296,8.4672,1,0,0,3502,1192,00000000ae0da8040000
2026-07-10T16:35:53.645,48261.0705,8.5082,1,0,0,3259,5595,00000000bb0cdb150000
2026-07-10T16:35:53.684,48261.1096,8.5473,1,0,0,2540,7797,00000000ec09751e0000
2026-07-10T16:35:53.726,48261.1510,8.5886,1,0,0,1905,7734,000000007107361e0000
2026-07-10T16:35:53.764,48261.1894,8.6270,1,0,0,2111,7030,000000003f08761b0000
2026-07-10T16:35:53.804,48261.2293,8.6670,1,0,0,2064,6571,000000001008ab190000
2026-07-10T16:35:53.844,48261.2693,8.7070,1,0,0,2045,6316,00000000fd07ac180000
2026-07-10T16:35:53.885,48261.3102,8.7478,1,0,0,2074,6125,000000001a08ed170000
2026-07-10T16:35:53.925,48261.3504,8.7880,1,0,0,2092,6026,000000002c088a170000
2026-07-10T16:35:53.965,48261.3900,8.8276,1,0,0,2120,5942,00000000480836170000
2026-07-10T16:35:54.004,48261.4296,8.8672,1,0,0,2074,5884,000000001a08fc160000
2026-07-10T16:35:54.045,48261.4706,8.9083,1,0,0,2036,5790,00000000f4079e160000
2026-07-10T16:35:54.084,48261.5095,8.9471,1,0,0,1905,5653,00000000710715160000
2026-07-10T16:35:54.125,48261.5508,8.9884,1,0,0,1859,5382,00000000430706150000
2026-07-10T16:35:54.164,48261.5896,9.0272,1,0,0,1644,5001,000000006c0689130000
2026-07-10T16:35:54.204,48261.6296,9.0673,1,0,0,906,4306,000000008a03d2100000
2026-07-10T16:35:54.245,48261.6699,9.1075,1,0,0,2241,2562,00000000c108020a0000
2026-07-10T16:35:54.284,48261.7096,9.1472,1,0,0,3361,63826,00000000210d52f90000
2026-07-10T16:35:54.325,48261.7501,9.1877,1,0,0,2978,59416,00000000a20b18e80000
2026-07-10T16:35:54.377,48261.8019,9.2396,1,0,0,2241,57151,00000000c1083fdf0000
2026-07-10T16:35:54.416,48261.8415,9.2791,1,0,0,1410,57908,00000000820534e20000
2026-07-10T16:35:54.457,48261.8826,9.3202,1,0,0,1531,59005,00000000fb057de60000
2026-07-10T16:35:54.496,48261.9216,9.3592,1,0,0,1456,59706,00000000b0053ae90000
2026-07-10T16:35:54.536,48261.9617,9.3994,1,0,0,1475,60112,00000000c305d0ea0000
2026-07-10T16:35:54.577,48262.0019,9.4395,1,0,0,1559,60289,00000000170681eb0000
2026-07-10T16:35:54.616,48262.0417,9.4793,1,0,0,1606,60320,000000004606a0eb0000
2026-07-10T16:35:54.657,48262.0818,9.5194,1,0,0,1615,60327,000000004f06a7eb0000
2026-07-10T16:35:54.697,48262.1221,9.5598,1,0,0,1615,60406,000000004f06f6eb0000
2026-07-10T16:35:54.738,48262.1631,9.6007,1,0,0,1522,60550,00000000f20586ec0000
2026-07-10T16:35:54.774,48262.1998,9.6374,1,0,0,1512,60725,00000000e80535ed0000
2026-07-10T16:35:54.815,48262.2398,9.6775,1,0,0,1466,60869,00000000ba05c5ed0000
2026-07-10T16:35:54.855,48262.2803,9.7180,1,0,0,1484,60922,00000000cc05faed0000
2026-07-10T16:35:54.895,48262.3199,9.7576,1,0,0,1167,61014,000000008f0456ee0000
2026-07-10T16:35:54.934,48262.3594,9.7970,1,0,0,869,61690,000000006503faf00000
2026-07-10T16:35:54.974,48262.3995,9.8372,1,0,0,3138,64847,00000000420c4ffd0000
2026-07-10T16:35:55.015,48262.4398,9.8775,1,0,0,2634,3414,000000004a0a560d0000
2026-07-10T16:35:55.055,48262.4801,9.9177,1,0,0,2316,4814,000000000c09ce120000
2026-07-10T16:35:55.094,48262.5193,9.9570,1,0,0,1653,4122,0000000075061a100000
2026-07-10T16:35:55.134,48262.5596,9.9972,1,0,0,1747,3094,00000000d306160c0000
2026-07-10T16:35:55.175,48262.6000,10.0376,1,0,0,1700,2695,00000000a406870a0000
2026-07-10T16:35:55.214,48262.6394,10.0771,1,0,0,1887,2652,000000005f075c0a0000
2026-07-10T16:35:55.254,48262.6797,10.1174,1,0,0,2428,2725,000000007c09a50a0000
2026-07-10T16:35:55.294,48262.7192,10.1568,1,0,0,2447,2863,000000008f092f0b0000
2026-07-10T16:35:55.334,48262.7597,10.1973,1,0,0,2438,3105,000000008609210c0000
2026-07-10T16:35:55.374,48262.7993,10.2370,1,0,0,2410,3304,000000006a09e80c0000
2026-07-10T16:35:55.425,48262.8502,10.2878,1,0,0,2064,3334,000000001008060d0000
2026-07-10T16:35:55.465,48262.8902,10.3278,1,0,0,1709,3239,00000000ad06a70c0000
2026-07-10T16:35:55.504,48262.9293,10.3670,1,0,0,1345,2965,000000004105950b0000
2026-07-10T16:35:55.544,48262.9697,10.4074,1,0,0,737,1814,00000000e10216070000
2026-07-10T16:35:55.585,48263.0098,10.4475,1,0,0,3072,63942,00000000000cc6f90000
2026-07-10T16:35:55.625,48263.0502,10.4878,1,0,0,3314,59745,00000000f20c61e90000
2026-07-10T16:35:55.664,48263.0893,10.5270,1,0,0,2521,57425,00000000d90951e00000
2026-07-10T16:35:55.704,48263.1292,10.5668,1,0,0,1419,57617,000000008b0511e10000
2026-07-10T16:35:55.745,48263.1700,10.6077,1,0,0,1727,58714,00000000bf065ae50000
2026-07-10T16:35:55.784,48263.2095,10.6472,1,0,0,1680,59401,00000000900609e80000
2026-07-10T16:35:55.825,48263.2500,10.6876,1,0,0,1690,59708,000000009a063ce90000
2026-07-10T16:35:55.865,48263.2903,10.7279,1,0,0,1839,59794,000000002f0792e90000
2026-07-10T16:35:55.904,48263.3293,10.7670,1,0,0,2185,59787,0000000089088be90000
2026-07-10T16:35:55.944,48263.3694,10.8071,1,0,0,2185,59770,0000000089087ae90000
2026-07-10T16:35:55.984,48263.4093,10.8469,1,0,0,1886,59772,000000005e077ce90000
2026-07-10T16:35:56.024,48263.4493,10.8870,1,0,0,1690,59809,000000009a06a1e90000
2026-07-10T16:35:56.065,48263.4902,10.9279,1,0,0,1652,59890,000000007406f2e90000
2026-07-10T16:35:56.105,48263.5299,10.9676,1,0,0,1372,60161,000000005c0501eb0000
2026-07-10T16:35:56.145,48263.5699,11.0076,1,0,0,467,61137,00000000d301d1ee0000
2026-07-10T16:35:56.185,48263.6098,11.0474,1,0,0,3035,64528,00000000db0b10fc0000
2026-07-10T16:35:56.224,48263.6494,11.0870,1,0,0,3035,3001,00000000db0bb90b0000
2026-07-10T16:35:56.265,48263.6902,11.1279,1,0,0,2410,4603,000000006a09fb110000
2026-07-10T16:35:56.304,48263.7297,11.1673,1,0,0,1709,4150,00000000ad0636100000
2026-07-10T16:35:56.344,48263.7696,11.2073,1,0,0,1756,3217,00000000dc06910c0000
2026-07-10T16:35:56.384,48263.8097,11.2474,1,0,0,1635,2623,0000000063063f0a0000
2026-07-10T16:35:56.425,48263.8501,11.2877,1,0,0,1588,2297,000000003406f9080000
2026-07-10T16:35:56.474,48263.8996,11.3373,1,0,0,1933,2208,000000008d07a0080000
2026-07-10T16:35:56.515,48263.9399,11.3776,1,0,0,2484,2355,00000000b40933090000
2026-07-10T16:35:56.555,48263.9802,11.4178,1,0,0,2372,2639,0000000044094f0a0000
2026-07-10T16:35:56.594,48264.0194,11.4570,1,0,0,2391,2801,000000005709f10a0000
2026-07-10T16:35:56.635,48264.0599,11.4975,1,0,0,2363,2861,000000003b092d0b0000
2026-07-10T16:35:56.675,48264.1006,11.5382,1,0,0,2316,2862,000000000c092e0b0000
2026-07-10T16:35:56.714,48264.1395,11.5771,1,0,0,2335,2868,000000001f09340b0000
2026-07-10T16:35:56.754,48264.1795,11.6171,1,0,0,514,2672,000000000202700a0000
